chromosome	name	start	stop	length	penalty
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492395	2492781	387	3.146
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493274	2493660	387	6.817
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614667	3615054	388	12.05
Spolyrhiza9509_20150416_chr02	Sp02G05200	3706125	3706512	388	7.182
Spolyrhiza9509_20150416_chr02	Sp02G05200	3707817	3708204	388	1.542
Spolyrhiza9509_20150416_chr09	Sp09G01080	566889	567276	388	9.796
Spolyrhiza9509_20150416_chr09	Sp09G01080	568260	568647	388	0.075
Spolyrhiza9509_20150416_chr14	Sp14G01800	1137818	1138205	388	3.117
Spolyrhiza9509_20150416_chr17	Sp17G02470	1613695	1614082	388	0.285
Spolyrhiza9509_20150416_chr17	Sp17G02470	1613899	1614286	388	2.571
Spolyrhiza9509_20150416_chr17	Sp17G03440	2336955	2337342	388	1.915
Spolyrhiza9509_20150416_chr17	Sp17G03520	2356540	2356927	388	2.253
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492756	2493143	388	3.703
Spolyrhiza9509_20150416_chr02	Sp02G05200	3704842	3705230	389	9.821
Spolyrhiza9509_20150416_chr02	Sp02G06970	5642856	5643244	389	0.216
Spolyrhiza9509_20150416_chr05	Sp05G06860	5887300	5887688	389	4.043
Spolyrhiza9509_20150416_chr07	Sp07G05540	5221810	5222198	389	2.959
Spolyrhiza9509_20150416_chr11	Sp11G07140	5957880	5958268	389	3.714
Spolyrhiza9509_20150416_chr13	Sp13G01220	1104294	1104682	389	0.282
Spolyrhiza9509_20150416_chr17	Sp17G03520	2357689	2358077	389	0.731
Spolyrhiza9509_20150416_chr17	Sp17G03520	2357895	2358283	389	1.323
Spolyrhiza9509_20150416_chr17	Sp17G03670	2491671	2492059	389	0.065
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497402	2497790	389	13.55
Spolyrhiza9509_20150416_chr17	Sp17G03700	2506162	2506550	389	0.637
Spolyrhiza9509_20150416_chr02	Sp02G05200	3702051	3702440	390	6.123
Spolyrhiza9509_20150416_chr02	Sp02G05200	3702975	3703364	390	3.582
Spolyrhiza9509_20150416_chr02	Sp02G05200	3704928	3705317	390	2.635
Spolyrhiza9509_20150416_chr02	Sp02G05200	3710657	3711046	390	8.396
Spolyrhiza9509_20150416_chr02	Sp02G05200	3712318	3712707	390	6.763
Spolyrhiza9509_20150416_chr05	Sp05G06860	5889496	5889885	390	0.206
Spolyrhiza9509_20150416_chr13	Sp13G03150	3078156	3078545	390	7.062
Spolyrhiza9509_20150416_chr17	Sp17G01730	1081873	1082262	390	0.064
Spolyrhiza9509_20150416_chr17	Sp17G01730	1093870	1094259	390	0.729
Spolyrhiza9509_20150416_chr17	Sp17G01730	1095924	1096313	390	0.357
Spolyrhiza9509_20150416_chr17	Sp17G03520	2355753	2356142	390	1.11
Spolyrhiza9509_20150416_chr17	Sp17G03670	2486141	2486530	390	0.07
Spolyrhiza9509_20150416_chr01	Sp01G04390	2567886	2568276	391	1.936
Spolyrhiza9509_20150416_chr07	Sp07G05580	5274439	5274829	391	3.73
Spolyrhiza9509_20150416_chr17	Sp17G01730	1097175	1097565	391	1.864
Spolyrhiza9509_20150416_chr17	Sp17G03410	2322572	2322962	391	1.309
Spolyrhiza9509_20150416_chr17	Sp17G03670	2482538	2482928	391	0.5
Spolyrhiza9509_20150416_chr02	Sp02G05200	3704024	3704415	392	1.676
Spolyrhiza9509_20150416_chr02	Sp02G05200	3710477	3710868	392	6.759
Spolyrhiza9509_20150416_chr05	Sp05G06860	5889889	5890280	392	0.215
Spolyrhiza9509_20150416_chr07	Sp07G05540	5222362	5222753	392	4.591
Spolyrhiza9509_20150416_chr07	Sp07G05580	5275376	5275767	392	8.633
Spolyrhiza9509_20150416_chr13	Sp13G03150	3088825	3089216	392	0.979
Spolyrhiza9509_20150416_chr17	Sp17G01700	1067363	1067754	392	1.527
Spolyrhiza9509_20150416_chr17	Sp17G01730	1098324	1098715	392	1.654
Spolyrhiza9509_20150416_chr17	Sp17G02470	1616040	1616431	392	5.337
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494857	2495248	392	0.212
Spolyrhiza9509_20150416_chr17	Sp17G03670	2499859	2500250	392	0.215
Spolyrhiza9509_20150416_chr07	Sp07G05500	5125608	5126000	393	0.14
Spolyrhiza9509_20150416_chr07	Sp07G05550	5241732	5242124	393	0.855
Spolyrhiza9509_20150416_chr17	Sp17G01730	1088709	1089101	393	2.042
Spolyrhiza9509_20150416_chr17	Sp17G03410	2318873	2319265	393	3.307
Spolyrhiza9509_20150416_chr17	Sp17G03440	2338029	2338421	393	2.849
Spolyrhiza9509_20150416_chr17	Sp17G03520	2357102	2357494	393	4.914
Spolyrhiza9509_20150416_chr17	Sp17G03660	2465549	2465941	393	2.327
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492691	2493083	393	0.059
Spolyrhiza9509_20150416_chr02	Sp02G05200	3703306	3703699	394	1.545
Spolyrhiza9509_20150416_chr02	Sp02G05200	3703897	3704290	394	2.27
Spolyrhiza9509_20150416_chr02	Sp02G05200	3708413	3708806	394	5.015
Spolyrhiza9509_20150416_chr07	Sp07G05540	5222114	5222507	394	5.387
Spolyrhiza9509_20150416_chr09	Sp09G01080	567173	567566	394	4.252
Spolyrhiza9509_20150416_chr17	Sp17G03410	2317878	2318271	394	4.942
Spolyrhiza9509_20150416_chr17	Sp17G03520	2358244	2358637	394	1.181
Spolyrhiza9509_20150416_chr02	Sp02G05200	3707272	3707666	395	2.264
Spolyrhiza9509_20150416_chr02	Sp02G05200	3707853	3708247	395	0.288
Spolyrhiza9509_20150416_chr13	Sp13G03150	3077861	3078255	395	0.214
Spolyrhiza9509_20150416_chr17	Sp17G01700	1066953	1067347	395	2.609
Spolyrhiza9509_20150416_chr17	Sp17G01700	1068837	1069231	395	0.294
Spolyrhiza9509_20150416_chr17	Sp17G01700	1069462	1069856	395	0.497
Spolyrhiza9509_20150416_chr17	Sp17G01730	1092514	1092908	395	13.37
Spolyrhiza9509_20150416_chr02	Sp02G05200	3711734	3712129	396	0.068
Spolyrhiza9509_20150416_chr17	Sp17G01700	1068229	1068624	396	2.388
Spolyrhiza9509_20150416_chr17	Sp17G01730	1081699	1082094	396	0.281
Spolyrhiza9509_20150416_chr17	Sp17G02470	1613848	1614243	396	0.354
Spolyrhiza9509_20150416_chr17	Sp17G02470	1614245	1614640	396	2.283
Spolyrhiza9509_20150416_chr17	Sp17G03410	2322464	2322859	396	2.656
Spolyrhiza9509_20150416_chr17	Sp17G03520	2357247	2357642	396	5.189
Spolyrhiza9509_20150416_chr01	Sp01G05310	3293577	3293973	397	1.829
Spolyrhiza9509_20150416_chr01	Sp01G05310	3303491	3303887	397	0.148
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610321	3610717	397	0.14
Spolyrhiza9509_20150416_chr02	Sp02G05090	3618710	3619106	397	2.101
Spolyrhiza9509_20150416_chr07	Sp07G05410	5059603	5059999	397	3.023
Spolyrhiza9509_20150416_chr07	Sp07G05550	5240550	5240946	397	1.043
Spolyrhiza9509_20150416_chr09	Sp09G02400	1363765	1364161	397	2.113
Spolyrhiza9509_20150416_chr11	Sp11G07110	5949005	5949401	397	0.073
Spolyrhiza9509_20150416_chr13	Sp13G02790	2822385	2822781	397	0.212
Spolyrhiza9509_20150416_chr17	Sp17G03520	2355985	2356381	397	0.069
Spolyrhiza9509_20150416_chr07	Sp07G05550	5241355	5241752	398	0.927
Spolyrhiza9509_20150416_chr07	Sp07G05580	5274464	5274861	398	5.72
Spolyrhiza9509_20150416_chr07	Sp07G05580	5275980	5276377	398	3.087
Spolyrhiza9509_20150416_chr17	Sp17G01730	1082861	1083258	398	6.182
Spolyrhiza9509_20150416_chr17	Sp17G01730	1105071	1105468	398	2.616
Spolyrhiza9509_20150416_chr17	Sp17G02450	1607358	1607755	398	2.456
Spolyrhiza9509_20150416_chr17	Sp17G03410	2318236	2318633	398	1.593
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492866	2493263	398	5.182
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493230	2493627	398	5.662
Spolyrhiza9509_20150416_chr02	Sp02G05200	3709667	3710065	399	13.51
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714516	3714914	399	4.571
Spolyrhiza9509_20150416_chr07	Sp07G05540	5220847	5221245	399	1.241
Spolyrhiza9509_20150416_chr13	Sp13G02790	2822645	2823043	399	0.069
Spolyrhiza9509_20150416_chr13	Sp13G02790	2823503	2823901	399	0.287
Spolyrhiza9509_20150416_chr17	Sp17G01730	1088737	1089135	399	2.074
Spolyrhiza9509_20150416_chr17	Sp17G01730	1091827	1092225	399	7.115
Spolyrhiza9509_20150416_chr17	Sp17G02680	1739404	1739802	399	0.337
Spolyrhiza9509_20150416_chr17	Sp17G03410	2322424	2322822	399	5.649
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492347	2492745	399	0.138
Spolyrhiza9509_20150416_chr17	Sp17G03670	2500224	2500622	399	0.347
Spolyrhiza9509_20150416_chr17	Sp17G03670	2501653	2502051	399	2.231
Spolyrhiza9509_20150416_chr01	Sp01G05310	3295827	3296226	400	1.559
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612683	3613082	400	2.513
Spolyrhiza9509_20150416_chr07	Sp07G05540	5220940	5221339	400	3.559
Spolyrhiza9509_20150416_chr13	Sp13G02790	2822244	2822643	400	4.373
Spolyrhiza9509_20150416_chr13	Sp13G03150	3083491	3083890	400	0.142
Spolyrhiza9509_20150416_chr17	Sp17G01730	1082026	1082425	400	0.066
Spolyrhiza9509_20150416_chr17	Sp17G01730	1082272	1082671	400	0.57
Spolyrhiza9509_20150416_chr17	Sp17G01730	1083053	1083452	400	0.146
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713879	3714279	401	9.307
Spolyrhiza9509_20150416_chr17	Sp17G01730	1097351	1097751	401	0.364
Spolyrhiza9509_20150416_chr17	Sp17G02470	1615761	1616161	401	7.342
Spolyrhiza9509_20150416_chr17	Sp17G03410	2317340	2317740	401	0.206
Spolyrhiza9509_20150416_chr02	Sp02G05200	3702485	3702886	402	3.66
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714453	3714854	402	1.315
Spolyrhiza9509_20150416_chr05	Sp05G06860	5886613	5887014	402	9.636
Spolyrhiza9509_20150416_chr07	Sp07G05410	5059673	5060074	402	3.806
Spolyrhiza9509_20150416_chr17	Sp17G01700	1067785	1068186	402	0.218
Spolyrhiza9509_20150416_chr17	Sp17G01730	1082120	1082521	402	1.249
Spolyrhiza9509_20150416_chr17	Sp17G03410	2317780	2318181	402	0.145
Spolyrhiza9509_20150416_chr17	Sp17G03520	2357621	2358022	402	5.859
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713420	3713822	403	0.357
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714094	3714496	403	6.703
Spolyrhiza9509_20150416_chr07	Sp07G05540	5222831	5223233	403	0.071
Spolyrhiza9509_20150416_chr13	Sp13G02790	2823313	2823715	403	0.222
Spolyrhiza9509_20150416_chr13	Sp13G02790	2823407	2823809	403	2.009
Spolyrhiza9509_20150416_chr14	Sp14G01800	1138975	1139377	403	0.419
Spolyrhiza9509_20150416_chr17	Sp17G01700	1067955	1068357	403	2.428
Spolyrhiza9509_20150416_chr17	Sp17G01700	1069817	1070219	403	0.43
Spolyrhiza9509_20150416_chr17	Sp17G03520	2356094	2356496	403	0.43
Spolyrhiza9509_20150416_chr01	Sp01G05310	3300028	3300431	404	0.206
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610072	3610475	404	0.141
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714984	3715387	404	3.685
Spolyrhiza9509_20150416_chr07	Sp07G05500	5126951	5127354	404	0.139
Spolyrhiza9509_20150416_chr07	Sp07G05540	5221002	5221405	404	2.097
Spolyrhiza9509_20150416_chr07	Sp07G05540	5221085	5221488	404	6.218
Spolyrhiza9509_20150416_chr07	Sp07G05550	5242543	5242946	404	2.871
Spolyrhiza9509_20150416_chr11	Sp11G07150	5965368	5965771	404	3.432
Spolyrhiza9509_20150416_chr17	Sp17G02470	1613518	1613921	404	0.431
Spolyrhiza9509_20150416_chr17	Sp17G03520	2356435	2356838	404	0.071
Spolyrhiza9509_20150416_chr17	Sp17G03520	2357555	2357958	404	1.923
Spolyrhiza9509_20150416_chr17	Sp17G03520	2357839	2358242	404	0.773
Spolyrhiza9509_20150416_chr17	Sp17G03660	2465421	2465824	404	11.23
Spolyrhiza9509_20150416_chr12	Sp12G05320	4443571	4443975	405	0.139
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344803	5345207	405	9.962
Spolyrhiza9509_20150416_chr17	Sp17G01700	1069678	1070082	405	1.234
Spolyrhiza9509_20150416_chr17	Sp17G02470	1614047	1614451	405	0.503
Spolyrhiza9509_20150416_chr17	Sp17G03440	2338279	2338683	405	0.573
Spolyrhiza9509_20150416_chr17	Sp17G03520	2355553	2355957	405	0.077
Spolyrhiza9509_20150416_chr17	Sp17G03520	2358344	2358748	405	3.208
Spolyrhiza9509_20150416_chr17	Sp17G03670	2484573	2484977	405	3.281
Spolyrhiza9509_20150416_chr17	Sp17G03670	2499453	2499857	405	0.215
Spolyrhiza9509_20150416_chr02	Sp02G05090	3609110	3609515	406	4.321
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345985	5346390	406	4.876
Spolyrhiza9509_20150416_chr17	Sp17G01700	1068305	1068710	406	0.432
Spolyrhiza9509_20150416_chr17	Sp17G01730	1089203	1089608	406	5.003
Spolyrhiza9509_20150416_chr17	Sp17G02470	1614165	1614570	406	0.286
Spolyrhiza9509_20150416_chr17	Sp17G03660	2462927	2463332	406	4.5
Spolyrhiza9509_20150416_chr17	Sp17G03670	2482168	2482573	406	1.489
Spolyrhiza9509_20150416_chr17	Sp17G03670	2487130	2487535	406	1.478
Spolyrhiza9509_20150416_chr01	Sp01G05310	3299195	3299601	407	5.89
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608863	3609269	407	2.008
Spolyrhiza9509_20150416_chr02	Sp02G05200	3702538	3702944	407	7.135
Spolyrhiza9509_20150416_chr02	Sp02G05200	3704317	3704723	407	2.105
Spolyrhiza9509_20150416_chr02	Sp02G05200	3708030	3708436	407	3.033
Spolyrhiza9509_20150416_chr02	Sp02G05200	3712440	3712846	407	8.786
Spolyrhiza9509_20150416_chr02	Sp02G05200	3718839	3719245	407	2.917
Spolyrhiza9509_20150416_chr07	Sp07G05580	5274227	5274633	407	2.91
Spolyrhiza9509_20150416_chr11	Sp11G07140	5957496	5957902	407	4.099
Spolyrhiza9509_20150416_chr17	Sp17G01700	1069233	1069639	407	0.071
Spolyrhiza9509_20150416_chr17	Sp17G01730	1096437	1096843	407	4.715
Spolyrhiza9509_20150416_chr17	Sp17G01730	1096609	1097015	407	5.813
Spolyrhiza9509_20150416_chr17	Sp17G01730	1105236	1105642	407	1.234
Spolyrhiza9509_20150416_chr17	Sp17G02670	1727461	1727867	407	1.481
Spolyrhiza9509_20150416_chr17	Sp17G03410	2322050	2322456	407	6.686
Spolyrhiza9509_20150416_chr01	Sp01G04390	2567749	2568156	408	4.391
Spolyrhiza9509_20150416_chr01	Sp01G05310	3293975	3294382	408	2.46
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613636	3614043	408	15.69
Spolyrhiza9509_20150416_chr02	Sp02G05200	3712636	3713043	408	1.894
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715652	3716059	408	3.176
Spolyrhiza9509_20150416_chr05	Sp05G06860	5889087	5889494	408	2.007
Spolyrhiza9509_20150416_chr07	Sp07G05410	5059453	5059860	408	0.573
Spolyrhiza9509_20150416_chr07	Sp07G05580	5275286	5275693	408	9.72
Spolyrhiza9509_20150416_chr13	Sp13G02790	2822783	2823190	408	3.468
Spolyrhiza9509_20150416_chr17	Sp17G01700	1068154	1068561	408	0.148
Spolyrhiza9509_20150416_chr17	Sp17G01730	1094821	1095228	408	5.492
Spolyrhiza9509_20150416_chr17	Sp17G03410	2318464	2318871	408	1.693
Spolyrhiza9509_20150416_chr17	Sp17G03410	2322014	2322421	408	7.107
Spolyrhiza9509_20150416_chr17	Sp17G03660	2464503	2464910	408	4.391
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493120	2493527	408	1.885
Spolyrhiza9509_20150416_chr17	Sp17G03670	2498535	2498942	408	1.262
Spolyrhiza9509_20150416_chr17	Sp17G03670	2501517	2501924	408	0.072
Spolyrhiza9509_20150416_chr02	Sp02G05200	3703447	3703855	409	0.726
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713619	3714027	409	4.491
Spolyrhiza9509_20150416_chr07	Sp07G05580	5274706	5275114	409	8.957
Spolyrhiza9509_20150416_chr09	Sp09G01080	566209	566617	409	11.11
Spolyrhiza9509_20150416_chr13	Sp13G02790	2822903	2823311	409	1.697
Spolyrhiza9509_20150416_chr17	Sp17G01730	1082389	1082797	409	0.212
Spolyrhiza9509_20150416_chr17	Sp17G01730	1086895	1087303	409	1.42
Spolyrhiza9509_20150416_chr17	Sp17G01730	1093630	1094038	409	2.959
Spolyrhiza9509_20150416_chr17	Sp17G03520	2358115	2358523	409	0.917
Spolyrhiza9509_20150416_chr02	Sp02G05200	3704463	3704872	410	9.62
Spolyrhiza9509_20150416_chr02	Sp02G05200	3716019	3716428	410	3.646
Spolyrhiza9509_20150416_chr07	Sp07G05410	5060039	5060448	410	3.88
Spolyrhiza9509_20150416_chr07	Sp07G05580	5274635	5275044	410	3.308
Spolyrhiza9509_20150416_chr12	Sp12G06020	5355281	5355690	410	2.049
Spolyrhiza9509_20150416_chr17	Sp17G01730	1085835	1086244	410	2.078
Spolyrhiza9509_20150416_chr17	Sp17G01730	1092729	1093138	410	15.29
Spolyrhiza9509_20150416_chr17	Sp17G02470	1615993	1616402	410	1.858
Spolyrhiza9509_20150416_chr17	Sp17G03440	2337299	2337708	410	5.962
Spolyrhiza9509_20150416_chr01	Sp01G05310	3303396	3303806	411	0.144
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608495	3608905	411	1.967
Spolyrhiza9509_20150416_chr02	Sp02G05200	3706536	3706946	411	10.34
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714718	3715128	411	3.995
Spolyrhiza9509_20150416_chr07	Sp07G05540	5222200	5222610	411	5.728
Spolyrhiza9509_20150416_chr11	Sp11G07140	5958381	5958791	411	2.212
Spolyrhiza9509_20150416_chr13	Sp13G03150	3077976	3078386	411	0.074
Spolyrhiza9509_20150416_chr17	Sp17G02470	1613198	1613608	411	0.145
Spolyrhiza9509_20150416_chr17	Sp17G02660	1724211	1724621	411	0.062
Spolyrhiza9509_20150416_chr17	Sp17G03670	2501334	2501744	411	3.927
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614743	3615154	412	13.03
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713197	3713608	412	4.699
Spolyrhiza9509_20150416_chr02	Sp02G05200	3716825	3717236	412	5.398
Spolyrhiza9509_20150416_chr05	Sp05G03650	2545073	2545484	412	0.428
Spolyrhiza9509_20150416_chr07	Sp07G05580	5275174	5275585	412	3.948
Spolyrhiza9509_20150416_chr09	Sp09G01080	563453	563864	412	10.49
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346122	5346533	412	5.243
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346310	5346721	412	4.861
Spolyrhiza9509_20150416_chr13	Sp13G01220	1104496	1104907	412	5.967
Spolyrhiza9509_20150416_chr17	Sp17G03410	2317029	2317440	412	2.282
Spolyrhiza9509_20150416_chr17	Sp17G03410	2321139	2321550	412	0.068
Spolyrhiza9509_20150416_chr17	Sp17G01730	1105033	1105445	413	5.853
Spolyrhiza9509_20150416_chr17	Sp17G02670	1727845	1728257	413	1.848
Spolyrhiza9509_20150416_chr17	Sp17G03410	2318083	2318495	413	4.661
Spolyrhiza9509_20150416_chr17	Sp17G03410	2318549	2318961	413	0.214
Spolyrhiza9509_20150416_chr17	Sp17G03410	2318963	2319375	413	0.284
Spolyrhiza9509_20150416_chr17	Sp17G03520	2357024	2357436	413	0.132
Spolyrhiza9509_20150416_chr12	Sp12G06000	5340381	5340794	414	0.704
Spolyrhiza9509_20150416_chr13	Sp13G02790	2822186	2822599	414	8.772
Spolyrhiza9509_20150416_chr17	Sp17G01730	1086217	1086630	414	7.824
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497506	2497919	414	2.983
Spolyrhiza9509_20150416_chr17	Sp17G03670	2500756	2501169	414	0.497
Spolyrhiza9509_20150416_chr02	Sp02G05200	3701793	3702207	415	8.4
Spolyrhiza9509_20150416_chr02	Sp02G05200	3702628	3703042	415	4.172
Spolyrhiza9509_20150416_chr02	Sp02G05200	3707991	3708405	415	3.877
Spolyrhiza9509_20150416_chr02	Sp02G05200	3712878	3713292	415	3.306
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713576	3713990	415	2.075
Spolyrhiza9509_20150416_chr09	Sp09G01080	565582	565996	415	6.904
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344173	5344587	415	7.351
Spolyrhiza9509_20150416_chr17	Sp17G01730	1096845	1097259	415	0.066
Spolyrhiza9509_20150416_chr17	Sp17G03520	2357788	2358202	415	0.425
Spolyrhiza9509_20150416_chr17	Sp17G03670	2491784	2492198	415	0.568
Spolyrhiza9509_20150416_chr17	Sp17G03670	2500265	2500679	415	0.067
Spolyrhiza9509_20150416_chr01	Sp01G05310	3288552	3288967	416	0.207
Spolyrhiza9509_20150416_chr02	Sp02G05200	3705736	3706151	416	5.685
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713242	3713657	416	3.447
Spolyrhiza9509_20150416_chr07	Sp07G05540	5222460	5222875	416	0.286
Spolyrhiza9509_20150416_chr07	Sp07G05550	5243202	5243617	416	0.218
Spolyrhiza9509_20150416_chr07	Sp07G05580	5274289	5274704	416	1.542
Spolyrhiza9509_20150416_chr07	Sp07G05580	5275587	5276002	416	4.133
Spolyrhiza9509_20150416_chr17	Sp17G01730	1085330	1085745	416	2.638
Spolyrhiza9509_20150416_chr17	Sp17G01730	1094666	1095081	416	1.856
Spolyrhiza9509_20150416_chr17	Sp17G01730	1094899	1095314	416	0.275
Spolyrhiza9509_20150416_chr17	Sp17G02470	1613474	1613889	416	0.567
Spolyrhiza9509_20150416_chr17	Sp17G03410	2318635	2319050	416	4.503
Spolyrhiza9509_20150416_chr17	Sp17G03520	2356743	2357158	416	0.931
Spolyrhiza9509_20150416_chr17	Sp17G03520	2357271	2357686	416	0.199
Spolyrhiza9509_20150416_chr02	Sp02G05200	3710086	3710502	417	9.469
Spolyrhiza9509_20150416_chr02	Sp02G05200	3712377	3712793	417	6.076
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713491	3713907	417	8.482
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715888	3716304	417	9.615
Spolyrhiza9509_20150416_chr02	Sp02G06970	5642880	5643296	417	1.245
Spolyrhiza9509_20150416_chr17	Sp17G01730	1084258	1084674	417	0.145
Spolyrhiza9509_20150416_chr17	Sp17G01730	1085040	1085456	417	0.494
Spolyrhiza9509_20150416_chr17	Sp17G01730	1092277	1092693	417	8.703
Spolyrhiza9509_20150416_chr17	Sp17G03410	2317095	2317511	417	0.143
Spolyrhiza9509_20150416_chr17	Sp17G03520	2357463	2357879	417	3.83
Spolyrhiza9509_20150416_chr17	Sp17G03520	2358221	2358637	417	0.355
Spolyrhiza9509_20150416_chr17	Sp17G03670	2486532	2486948	417	0.856
Spolyrhiza9509_20150416_chr17	Sp17G03670	2491598	2492014	417	0.145
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497940	2498356	417	7.686
Spolyrhiza9509_20150416_chr01	Sp01G05310	3295649	3296066	418	0.285
Spolyrhiza9509_20150416_chr02	Sp02G05200	3702405	3702822	418	9.82
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714779	3715196	418	0.289
Spolyrhiza9509_20150416_chr02	Sp02G05200	3717343	3717760	418	1.986
Spolyrhiza9509_20150416_chr02	Sp02G06970	5642827	5643244	418	0.863
Spolyrhiza9509_20150416_chr03	Sp03G02530	1673507	1673924	418	0.714
Spolyrhiza9509_20150416_chr07	Sp07G05540	5221383	5221800	418	5.533
Spolyrhiza9509_20150416_chr09	Sp09G01080	562454	562871	418	4.398
Spolyrhiza9509_20150416_chr13	Sp13G01220	1103858	1104275	418	0.578
Spolyrhiza9509_20150416_chr17	Sp17G01730	1088684	1089101	418	1.719
Spolyrhiza9509_20150416_chr17	Sp17G02680	1739181	1739598	418	1.404
Spolyrhiza9509_20150416_chr17	Sp17G03410	2317695	2318112	418	3.552
Spolyrhiza9509_20150416_chr17	Sp17G03410	2321352	2321769	418	0.641
Spolyrhiza9509_20150416_chr17	Sp17G03520	2356600	2357017	418	2.209
Spolyrhiza9509_20150416_chr01	Sp01G05310	3302817	3303235	419	0.137
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608534	3608952	419	1.745
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612837	3613255	419	10.83
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614230	3614648	419	9.885
Spolyrhiza9509_20150416_chr02	Sp02G05200	3703897	3704315	419	8.801
Spolyrhiza9509_20150416_chr02	Sp02G05200	3707466	3707884	419	0.288
Spolyrhiza9509_20150416_chr02	Sp02G05200	3709855	3710273	419	12.24
Spolyrhiza9509_20150416_chr02	Sp02G05200	3710280	3710698	419	5.279
Spolyrhiza9509_20150416_chr02	Sp02G05200	3712800	3713218	419	8.681
Spolyrhiza9509_20150416_chr11	Sp11G07140	5957748	5958166	419	9.159
Spolyrhiza9509_20150416_chr17	Sp17G01730	1082629	1083047	419	0.216
Spolyrhiza9509_20150416_chr17	Sp17G02500	1638471	1638889	419	0.136
Spolyrhiza9509_20150416_chr17	Sp17G03520	2358244	2358662	419	2.487
Spolyrhiza9509_20150416_chr17	Sp17G03670	2482597	2483015	419	0.149
Spolyrhiza9509_20150416_chr02	Sp02G05200	3717283	3717702	420	2.024
Spolyrhiza9509_20150416_chr07	Sp07G05410	5055654	5056073	420	0.27
Spolyrhiza9509_20150416_chr07	Sp07G05410	5059252	5059671	420	2.74
Spolyrhiza9509_20150416_chr12	Sp12G06020	5355702	5356121	420	4.797
Spolyrhiza9509_20150416_chr13	Sp13G03150	3078684	3079103	420	0.208
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492016	2492435	420	0.071
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612884	3613304	421	6.277
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613346	3613766	421	13.56
Spolyrhiza9509_20150416_chr02	Sp02G05200	3708413	3708833	421	5.832
Spolyrhiza9509_20150416_chr07	Sp07G05550	5243368	5243788	421	0.997
Spolyrhiza9509_20150416_chr17	Sp17G01730	1085495	1085915	421	2.198
Spolyrhiza9509_20150416_chr17	Sp17G01730	1086246	1086666	421	8.606
Spolyrhiza9509_20150416_chr17	Sp17G03410	2318236	2318656	421	5.308
