chromosome	name	start	stop	length	primer location quadruplets
Spolyrhiza9509_20150416_chr12	Sp12G06000	5335432	5336182	751	5335432,309,5335878,305
Spolyrhiza9509_20150416_chr12	Sp12G06000	5335759	5336182	424	5335759,118,5335878,305
Spolyrhiza9509_20150416_chr12	Sp12G06000	5335759	5336376	618	5335759,118,5336184,193
Spolyrhiza9509_20150416_chr12	Sp12G06000	5335878	5336376	499	5335878,305,5336184,193
Spolyrhiza9509_20150416_chr12	Sp12G06000	5335878	5336671	794	5335878,305,5336378,294
Spolyrhiza9509_20150416_chr12	Sp12G06000	5336184	5336671	488	5336184,193,5336378,294
Spolyrhiza9509_20150416_chr12	Sp12G06000	5338785	5339634	850	5338785,713,5339499,136
Spolyrhiza9509_20150416_chr12	Sp12G06000	5339499	5340379	881	5339499,136,5339636,744
Spolyrhiza9509_20150416_chr12	Sp12G06000	5339636	5340442	807	5339636,744,5340381,62
Spolyrhiza9509_20150416_chr12	Sp12G06000	5339636	5340486	851	5339636,744,5340444,43
Spolyrhiza9509_20150416_chr12	Sp12G06000	5340381	5340794	414	5340381,62,5340488,307
Spolyrhiza9509_20150416_chr12	Sp12G06000	5340381	5341157	777	5340381,62,5340796,362
Spolyrhiza9509_20150416_chr12	Sp12G06000	5340444	5340794	351	5340444,43,5340488,307
Spolyrhiza9509_20150416_chr12	Sp12G06000	5340444	5341157	714	5340444,43,5340796,362
Spolyrhiza9509_20150416_chr12	Sp12G06000	5340488	5341157	670	5340488,307,5340796,362
Spolyrhiza9509_20150416_chr12	Sp12G06000	5340796	5341501	706	5340796,362,5341159,343
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344173	5344377	205	5344173,61,5344343,35
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344173	5344417	245	5344173,61,5344379,39
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344173	5344508	336	5344173,61,5344419,90
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344173	5344587	415	5344173,61,5344510,78
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344173	5344638	466	5344173,61,5344589,50
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344173	5344678	506	5344173,61,5344653,26
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344173	5344771	599	5344173,61,5344680,92
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344173	5344801	629	5344173,61,5344774,28
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344173	5345046	874	5344173,61,5344803,244
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344235	5344508	274	5344235,36,5344419,90
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344235	5344587	353	5344235,36,5344510,78
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344235	5344638	404	5344235,36,5344589,50
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344235	5344678	444	5344235,36,5344653,26
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344235	5344771	537	5344235,36,5344680,92
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344235	5344801	567	5344235,36,5344774,28
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344235	5345046	812	5344235,36,5344803,244
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344235	5345093	859	5344235,36,5345061,33
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344272	5344508	237	5344272,61,5344419,90
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344272	5344587	316	5344272,61,5344510,78
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344272	5344638	367	5344272,61,5344589,50
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344272	5344678	407	5344272,61,5344653,26
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344272	5344771	500	5344272,61,5344680,92
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344272	5344801	530	5344272,61,5344774,28
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344272	5345046	775	5344272,61,5344803,244
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344272	5345093	822	5344272,61,5345061,33
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344272	5345154	883	5344272,61,5345096,59
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344343	5344587	245	5344343,35,5344510,78
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344343	5344638	296	5344343,35,5344589,50
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344343	5344678	336	5344343,35,5344653,26
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344343	5344771	429	5344343,35,5344680,92
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344343	5344801	459	5344343,35,5344774,28
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344343	5345046	704	5344343,35,5344803,244
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344343	5345093	751	5344343,35,5345061,33
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344343	5345154	812	5344343,35,5345096,59
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344343	5345207	865	5344343,35,5345164,44
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344343	5345230	888	5344343,35,5345209,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344379	5344587	209	5344379,39,5344510,78
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344379	5344638	260	5344379,39,5344589,50
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344379	5344678	300	5344379,39,5344653,26
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344379	5344771	393	5344379,39,5344680,92
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344379	5344801	423	5344379,39,5344774,28
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344379	5345046	668	5344379,39,5344803,244
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344379	5345093	715	5344379,39,5345061,33
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344379	5345154	776	5344379,39,5345096,59
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344379	5345207	829	5344379,39,5345164,44
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344379	5345230	852	5344379,39,5345209,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344379	5345257	879	5344379,39,5345232,26
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344419	5344638	220	5344419,90,5344589,50
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344419	5344678	260	5344419,90,5344653,26
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344419	5344771	353	5344419,90,5344680,92
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344419	5344801	383	5344419,90,5344774,28
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344419	5345046	628	5344419,90,5344803,244
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344419	5345093	675	5344419,90,5345061,33
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344419	5345154	736	5344419,90,5345096,59
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344419	5345207	789	5344419,90,5345164,44
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344419	5345230	812	5344419,90,5345209,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344419	5345257	839	5344419,90,5345232,26
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344419	5345286	868	5344419,90,5345265,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344510	5344771	262	5344510,78,5344680,92
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344510	5344801	292	5344510,78,5344774,28
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344510	5345046	537	5344510,78,5344803,244
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344510	5345093	584	5344510,78,5345061,33
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344510	5345154	645	5344510,78,5345096,59
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344510	5345207	698	5344510,78,5345164,44
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344510	5345230	721	5344510,78,5345209,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344510	5345257	748	5344510,78,5345232,26
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344510	5345286	777	5344510,78,5345265,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344510	5345356	847	5344510,78,5345288,69
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344589	5344801	213	5344589,50,5344774,28
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344589	5345046	458	5344589,50,5344803,244
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344589	5345093	505	5344589,50,5345061,33
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344589	5345154	566	5344589,50,5345096,59
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344589	5345207	619	5344589,50,5345164,44
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344589	5345230	642	5344589,50,5345209,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344589	5345257	669	5344589,50,5345232,26
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344589	5345286	698	5344589,50,5345265,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344589	5345356	768	5344589,50,5345288,69
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344589	5345415	827	5344589,50,5345371,45
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344589	5345464	876	5344589,50,5345440,25
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344653	5345046	394	5344653,26,5344803,244
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344653	5345093	441	5344653,26,5345061,33
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344653	5345154	502	5344653,26,5345096,59
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344653	5345207	555	5344653,26,5345164,44
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344653	5345230	578	5344653,26,5345209,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344653	5345257	605	5344653,26,5345232,26
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344653	5345286	634	5344653,26,5345265,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344653	5345356	704	5344653,26,5345288,69
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344653	5345415	763	5344653,26,5345371,45
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344653	5345464	812	5344653,26,5345440,25
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344653	5345509	857	5344653,26,5345469,41
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344680	5345046	367	5344680,92,5344803,244
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344680	5345093	414	5344680,92,5345061,33
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344680	5345154	475	5344680,92,5345096,59
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344680	5345207	528	5344680,92,5345164,44
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344680	5345230	551	5344680,92,5345209,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344680	5345257	578	5344680,92,5345232,26
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344680	5345286	607	5344680,92,5345265,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344680	5345356	677	5344680,92,5345288,69
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344680	5345415	736	5344680,92,5345371,45
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344680	5345464	785	5344680,92,5345440,25
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344680	5345509	830	5344680,92,5345469,41
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344774	5345046	273	5344774,28,5344803,244
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344774	5345093	320	5344774,28,5345061,33
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344774	5345154	381	5344774,28,5345096,59
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344774	5345207	434	5344774,28,5345164,44
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344774	5345230	457	5344774,28,5345209,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344774	5345257	484	5344774,28,5345232,26
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344774	5345286	513	5344774,28,5345265,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344774	5345356	583	5344774,28,5345288,69
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344774	5345415	642	5344774,28,5345371,45
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344774	5345464	691	5344774,28,5345440,25
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344774	5345509	736	5344774,28,5345469,41
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344774	5345607	834	5344774,28,5345511,97
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344803	5345093	291	5344803,244,5345061,33
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344803	5345154	352	5344803,244,5345096,59
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344803	5345207	405	5344803,244,5345164,44
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344803	5345230	428	5344803,244,5345209,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344803	5345257	455	5344803,244,5345232,26
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344803	5345286	484	5344803,244,5345265,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344803	5345356	554	5344803,244,5345288,69
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344803	5345415	613	5344803,244,5345371,45
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344803	5345464	662	5344803,244,5345440,25
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344803	5345509	707	5344803,244,5345469,41
Spolyrhiza9509_20150416_chr12	Sp12G06010	5344803	5345607	805	5344803,244,5345511,97
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345061	5345286	226	5345061,33,5345265,22
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345061	5345356	296	5345061,33,5345288,69
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345061	5345415	355	5345061,33,5345371,45
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345061	5345464	404	5345061,33,5345440,25
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345061	5345509	449	5345061,33,5345469,41
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345061	5345607	547	5345061,33,5345511,97
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345061	5345710	650	5345061,33,5345656,55
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345096	5345356	261	5345096,59,5345288,69
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345096	5345415	320	5345096,59,5345371,45
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345096	5345464	369	5345096,59,5345440,25
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345096	5345509	414	5345096,59,5345469,41
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345096	5345607	512	5345096,59,5345511,97
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345096	5345710	615	5345096,59,5345656,55
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345096	5345983	888	5345096,59,5345868,116
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345164	5345415	252	5345164,44,5345371,45
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345164	5345464	301	5345164,44,5345440,25
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345164	5345509	346	5345164,44,5345469,41
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345164	5345607	444	5345164,44,5345511,97
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345164	5345710	547	5345164,44,5345656,55
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345164	5345983	820	5345164,44,5345868,116
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345209	5345415	207	5345209,22,5345371,45
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345209	5345464	256	5345209,22,5345440,25
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345209	5345509	301	5345209,22,5345469,41
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345209	5345607	399	5345209,22,5345511,97
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345209	5345710	502	5345209,22,5345656,55
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345209	5345983	775	5345209,22,5345868,116
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345232	5345464	233	5345232,26,5345440,25
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345232	5345509	278	5345232,26,5345469,41
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345232	5345607	376	5345232,26,5345511,97
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345232	5345710	479	5345232,26,5345656,55
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345232	5345983	752	5345232,26,5345868,116
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345232	5346111	880	5345232,26,5345985,127
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345265	5345464	200	5345265,22,5345440,25
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345265	5345509	245	5345265,22,5345469,41
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345265	5345607	343	5345265,22,5345511,97
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345265	5345710	446	5345265,22,5345656,55
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345265	5345983	719	5345265,22,5345868,116
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345265	5346111	847	5345265,22,5345985,127
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345288	5345509	222	5345288,69,5345469,41
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345288	5345607	320	5345288,69,5345511,97
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345288	5345710	423	5345288,69,5345656,55
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345288	5345983	696	5345288,69,5345868,116
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345288	5346111	824	5345288,69,5345985,127
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345371	5345607	237	5345371,45,5345511,97
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345371	5345710	340	5345371,45,5345656,55
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345371	5345983	613	5345371,45,5345868,116
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345371	5346111	741	5345371,45,5345985,127
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345371	5346220	850	5345371,45,5346122,99
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345440	5345710	271	5345440,25,5345656,55
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345440	5345983	544	5345440,25,5345868,116
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345440	5346111	672	5345440,25,5345985,127
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345440	5346220	781	5345440,25,5346122,99
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345440	5346308	869	5345440,25,5346223,86
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345469	5345710	242	5345469,41,5345656,55
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345469	5345983	515	5345469,41,5345868,116
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345469	5346111	643	5345469,41,5345985,127
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345469	5346220	752	5345469,41,5346122,99
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345469	5346308	840	5345469,41,5346223,86
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345511	5345710	200	5345511,97,5345656,55
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345511	5345983	473	5345511,97,5345868,116
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345511	5346111	601	5345511,97,5345985,127
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345511	5346220	710	5345511,97,5346122,99
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345511	5346308	798	5345511,97,5346223,86
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345511	5346390	880	5345511,97,5346310,81
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345656	5345983	328	5345656,55,5345868,116
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345656	5346111	456	5345656,55,5345985,127
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345656	5346220	565	5345656,55,5346122,99
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345656	5346308	653	5345656,55,5346223,86
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345656	5346390	735	5345656,55,5346310,81
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345656	5346533	878	5345656,55,5346392,142
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345868	5346111	244	5345868,116,5345985,127
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345868	5346220	353	5345868,116,5346122,99
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345868	5346308	441	5345868,116,5346223,86
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345868	5346390	523	5345868,116,5346310,81
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345868	5346533	666	5345868,116,5346392,142
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345868	5346570	703	5345868,116,5346535,36
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345868	5346721	854	5345868,116,5346572,150
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345985	5346220	236	5345985,127,5346122,99
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345985	5346308	324	5345985,127,5346223,86
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345985	5346390	406	5345985,127,5346310,81
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345985	5346533	549	5345985,127,5346392,142
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345985	5346570	586	5345985,127,5346535,36
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345985	5346721	737	5345985,127,5346572,150
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346122	5346390	269	5346122,99,5346310,81
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346122	5346533	412	5346122,99,5346392,142
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346122	5346570	449	5346122,99,5346535,36
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346122	5346721	600	5346122,99,5346572,150
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346223	5346533	311	5346223,86,5346392,142
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346223	5346570	348	5346223,86,5346535,36
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346223	5346721	499	5346223,86,5346572,150
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346223	5347089	867	5346223,86,5346723,367
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346310	5346533	224	5346310,81,5346392,142
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346310	5346570	261	5346310,81,5346535,36
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346310	5346721	412	5346310,81,5346572,150
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346310	5347089	780	5346310,81,5346723,367
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346392	5346721	330	5346392,142,5346572,150
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346392	5347089	698	5346392,142,5346723,367
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346535	5347089	555	5346535,36,5346723,367
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346535	5347310	776	5346535,36,5347091,220
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346535	5347388	854	5346535,36,5347312,77
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346572	5347089	518	5346572,150,5346723,367
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346572	5347310	739	5346572,150,5347091,220
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346572	5347388	817	5346572,150,5347312,77
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346723	5347310	588	5346723,367,5347091,220
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346723	5347388	666	5346723,367,5347312,77
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346723	5347477	755	5346723,367,5347390,88
Spolyrhiza9509_20150416_chr12	Sp12G06010	5346723	5347606	884	5346723,367,5347479,128
Spolyrhiza9509_20150416_chr12	Sp12G06010	5347091	5347388	298	5347091,220,5347312,77
